Index,Label,LabelPred,Anomaly,AnomalyScore
7436,3,3,0,0.108390
7437,3,3,0,0.121582
7438,5,5,0,0.119522
7439,6,6,0,0.128222
7440,7,7,0,0.132568
7441,0,0,0,0.119277
7442,6,6,0,0.128918
7443,1,1,0,0.142984
7444,6,6,0,0.120280
7445,8,8,0,0.111113
7446,7,7,0,0.122785
7447,0,0,1,0.060439
7448,1,1,0,0.119421
7449,5,5,0,0.104386
7450,0,0,0,0.075909
7451,8,8,0,0.117934
7452,5,5,0,0.139661
7453,0,0,0,0.076479
7454,1,1,0,0.143681
7455,5,5,0,0.133805
7456,8,8,0,0.131946
7457,4,4,0,0.121819
7458,2,2,0,0.100572
7459,3,3,0,0.122956
7460,9,9,0,0.140315
7461,7,7,0,0.140616
7462,6,6,0,0.115647
7463,9,9,0,0.123474
7464,1,1,0,0.130869
7465,9,9,0,0.137715
7466,0,0,0,0.076247
7467,6,6,0,0.113116
7468,7,7,0,0.129951
7469,1,1,0,0.113410
7470,2,2,0,0.103220
7471,3,3,0,0.090013
7472,9,9,0,0.119212
7473,2,9,0,0.125636
7474,4,4,0,0.115768
7475,5,5,0,0.125981
7476,5,5,0,0.126418
7477,3,3,0,0.118987
7478,7,7,0,0.128199
7479,5,5,0,0.124995
7480,3,3,0,0.126855
7481,1,1,0,0.136384
7482,8,8,0,0.114810
7483,2,2,0,0.109767
7484,2,2,0,0.118004
7485,3,3,0,0.121001
7486,0,0,0,0.100934
7487,2,2,0,0.107281
7488,9,9,0,0.135789
7489,4,4,0,0.117440
7490,9,9,0,0.139883
7491,7,7,0,0.114765
7492,0,0,0,0.105628
7493,2,2,0,0.133784
7494,7,7,0,0.142857
7495,4,4,0,0.122277
7496,9,9,0,0.141278
7497,9,9,0,0.145518
7498,2,2,0,0.106000
7499,5,5,0,0.116608
7500,9,9,0,0.142432
7501,8,8,0,0.132690
7502,3,3,0,0.109713
7503,8,8,0,0.101439
7504,6,6,0,0.114880
7505,7,7,0,0.117363
7506,0,0,0,0.084595
7507,0,0,0,0.112393
7508,1,1,0,0.147142
7509,2,2,0,0.088634
7510,3,3,0,0.108911
7511,4,4,0,0.133758
7512,5,5,0,0.108952
7513,6,6,0,0.114352
7514,7,7,0,0.117178
7515,8,8,0,0.104664
7516,9,9,0,0.128777
7517,0,0,0,0.094025
7518,1,1,0,0.140567
7519,2,2,0,0.084422
7520,3,3,0,0.103982
7521,4,4,0,0.125081
7522,5,5,0,0.124974
7523,6,6,0,0.108044
7524,7,7,0,0.114267
7525,8,8,0,0.091270
7526,9,9,0,0.138979
7527,0,0,0,0.102554
7528,1,1,0,0.146023
7529,2,2,0,0.089227
7530,3,3,0,0.098665
7531,4,4,0,0.123086
7532,5,5,0,0.116044
7533,6,6,0,0.117847
7534,7,7,0,0.117713
7535,8,8,0,0.109392
7536,9,9,0,0.137570
7537,0,0,0,0.110138
7538,0,0,0,0.091371
7539,7,7,0,0.138398
7540,2,2,0,0.108652
7541,6,6,0,0.109666
7542,5,5,0,0.128396
7543,5,5,0,0.129847
7544,3,3,0,0.101003
7545,7,7,0,0.129414
7546,8,8,0,0.093972
7547,6,6,0,0.127243
7548,6,6,0,0.117847
7549,6,6,0,0.119033
7550,6,6,0,0.127340
7551,4,4,0,0.117151
7552,3,3,0,0.113416
7553,8,8,0,0.124760
7554,8,8,0,0.124084
7555,3,3,0,0.117895
7556,0,0,0,0.109190
7557,1,1,0,0.141293
7558,9,9,0,0.137112
7559,0,0,0,0.110629
7560,5,5,0,0.085756
7561,4,4,0,0.138044
7562,1,1,0,0.142664
7563,9,9,0,0.139449
7564,1,1,0,0.130820
7565,2,2,0,0.099244
7566,7,7,0,0.099041
7567,0,0,0,0.078363
7568,1,1,0,0.143633
7569,3,3,0,0.097311
7570,8,8,0,0.110876
7571,2,2,0,0.095694
7572,9,9,0,0.126954
7573,2,2,0,0.112936
7574,7,7,0,0.130162
7575,4,4,0,0.127962
7576,2,2,0,0.125611
7577,6,6,0,0.114777
7578,5,5,0,0.119194
7579,5,5,0,0.124657
7580,9,9,0,0.129635
7581,9,9,0,0.128015
7582,1,1,0,0.131947
7583,1,1,0,0.142218
7584,5,5,0,0.129353
7585,7,7,0,0.138453
7586,6,6,0,0.124143
7587,8,8,0,0.116553
7588,2,2,0,0.111168
7589,9,9,0,0.143752
7590,4,4,0,0.125105
7591,3,3,0,0.115772
7592,1,1,0,0.146363
7593,9,9,0,0.136261
7594,0,0,0,0.068448
7595,9,9,0,0.139449
7596,3,3,0,0.125370
7597,6,6,0,0.112053
7598,8,8,0,0.097376
7599,7,7,0,0.122506
7600,0,0,0,0.115490
7601,1,1,0,0.138372
7602,0,0,0,0.105049
7603,5,5,0,0.117783
7604,8,8,0,0.088719
7605,2,2,0,0.105427
7606,7,7,0,0.134048
7607,7,7,0,0.136833
7608,0,0,0,0.117347
7609,1,1,0,0.137020
7610,2,2,0,0.087297
7611,3,3,0,0.098017
7612,4,4,0,0.125617
7613,5,5,0,0.126846
7614,6,6,0,0.103990
7615,7,7,0,0.112300
7616,8,8,0,0.130518
7617,9,9,0,0.138482
7618,0,0,0,0.078856
7619,1,1,0,0.148123
7620,2,2,0,0.094866
7621,3,3,0,0.116760
7622,4,4,0,0.111602
7623,5,5,0,0.124601
7624,8,8,0,0.127127
7625,9,9,0,0.127335
7626,0,0,0,0.111558
7627,1,1,0,0.150914
7628,2,2,0,0.088151
7629,3,3,0,0.109484
7630,4,4,0,0.120636
7631,5,5,0,0.112936
7632,6,6,0,0.131810
7633,7,7,0,0.136458
7634,8,8,0,0.133060
7635,9,9,0,0.146125
7636,2,2,0,0.087292
7637,1,1,0,0.149437
7638,2,2,0,0.085392
7639,1,1,0,0.144195
7640,3,3,0,0.108325
7641,9,9,0,0.134331
7642,9,9,0,0.139571
7643,8,8,0,0.133238
7644,5,5,0,0.114209
7645,3,3,0,0.124499
7646,7,7,0,0.106940
7647,0,0,0,0.115439
7648,7,7,0,0.130985
7649,7,7,0,0.135975
7650,5,5,0,0.129580
7651,7,7,0,0.139854
7652,9,9,0,0.141220
7653,9,9,0,0.136195
7654,4,4,0,0.116724
7655,7,7,0,0.141797
7656,0,0,0,0.096191
7657,3,3,0,0.107579
7658,4,4,0,0.126362
7659,1,1,0,0.150438
7660,5,5,0,0.110073
7661,8,8,0,0.120152
7662,1,1,0,0.147825
7663,4,4,0,0.141376
7664,8,8,0,0.133458
7665,4,4,0,0.087730
7666,1,1,0,0.150023
7667,8,8,0,0.120446
7668,6,6,0,0.078630
7669,6,6,0,0.102174
7670,4,4,0,0.132127
7671,6,6,0,0.126979
7672,0,0,0,0.114257
7673,5,5,0,0.118491
7674,5,5,0,0.140204
7675,3,3,0,0.130182
7676,3,3,0,0.139990
7677,5,5,0,0.139590
7678,7,7,0,0.138990
7679,2,2,0,0.070049
7680,5,5,0,0.118319
7681,9,9,0,0.141050
7682,6,6,0,0.118522
7683,9,9,0,0.146076
7684,2,2,0,0.097765
7685,6,6,0,0.119292
7686,2,2,0,0.104471
7687,1,1,0,0.149773
7688,2,2,0,0.072930
7689,0,0,0,0.110038
7690,8,8,0,0.134755
7691,3,3,0,0.135096
7692,8,8,0,0.123693
7693,3,3,0,0.144223
7694,0,0,0,0.090353
7695,8,8,0,0.116201
7696,7,7,0,0.099154
7697,4,4,0,0.127950
7698,9,9,0,0.145546
7699,5,5,0,0.118993
7700,0,0,0,0.103600
7701,9,9,0,0.143692
7702,7,7,0,0.130332
7703,0,0,0,0.118225
7704,0,0,0,0.117818
7705,4,4,0,0.144492
7706,6,6,0,0.076261
7707,0,0,0,0.107732
7708,9,9,0,0.145106
7709,1,1,0,0.148724
7710,6,6,1,0.046484
7711,2,2,0,0.091994
7712,7,7,0,0.117369
7713,6,6,0,0.061800
7714,8,8,0,0.106991
7715,3,3,0,0.113899
7716,5,5,0,0.122750
7717,2,2,0,0.104020
7718,1,1,0,0.148754
7719,8,8,0,0.106228
7720,3,3,0,0.120299
7721,8,8,0,0.127537
7722,6,6,0,0.101656
7723,1,1,0,0.148463
7724,0,0,1,0.061164
7725,2,2,0,0.096035
7726,1,1,0,0.150500
7727,4,4,0,0.132810
7728,0,0,0,0.108692
7729,1,1,0,0.140074
7730,2,2,0,0.098608
7731,3,3,0,0.098426
7732,4,4,0,0.120705
7733,5,8,0,0.092348
7734,6,6,0,0.094190
7735,7,7,0,0.104647
7736,8,8,0,0.112332
7737,9,9,0,0.128912
7738,0,0,1,0.058644
7739,1,1,0,0.134162
7740,2,2,0,0.064865
7741,3,3,0,0.095032
7742,4,4,0,0.102434
7743,5,5,0,0.093457
7744,6,6,0,0.100728
7745,7,7,0,0.111357
7746,8,8,0,0.079818
7747,9,9,0,0.123513
7748,0,0,0,0.078155
7749,1,1,0,0.131121
7750,2,2,0,0.071597
7751,3,3,0,0.083836
7752,4,4,0,0.085375
7753,5,5,0,0.109163
7754,6,6,0,0.090605
7755,7,7,0,0.119911
7756,8,8,0,0.100335
7757,9,9,0,0.126366
7758,7,7,0,0.129471
7759,6,6,0,0.104756
7760,4,4,0,0.124710
7761,7,7,0,0.118633
7762,6,6,0,0.081191
7763,2,2,1,0.056943
7764,3,3,0,0.105532
7765,4,4,0,0.115573
7766,8,8,0,0.118658
7767,7,7,0,0.106816
7768,8,8,0,0.104091
7769,6,6,0,0.110033
7770,9,9,0,0.133400
7771,8,8,0,0.116365
7772,3,3,0,0.115207
7773,2,2,1,0.051871
7774,2,2,0,0.087065
7775,8,8,0,0.084207
7776,4,4,0,0.099412
7777,8,8,0,0.109320
7778,5,5,0,0.077617
7779,6,6,0,0.087569
7780,5,2,0,0.100886
7781,0,0,0,0.066678
7782,2,2,0,0.078102
7783,0,0,0,0.065390
7784,1,1,0,0.133887
7785,1,1,0,0.136805
7786,2,2,0,0.066183
7787,9,9,0,0.119871
7788,6,6,0,0.072020
7789,8,8,0,0.108100
7790,2,2,1,0.060315
7791,1,1,0,0.138078
7792,0,0,0,0.072822
7793,6,6,1,0.057354
7794,5,5,0,0.099182
7795,2,2,0,0.087627
7796,9,9,0,0.137171
7797,7,7,0,0.119206
7798,5,6,0,0.084317
7799,3,3,0,0.083253
7800,9,9,0,0.131110
7801,3,2,1,0.056452
7802,7,7,0,0.121703
7803,1,1,0,0.135517
7804,8,8,0,0.087321
7805,3,3,0,0.116118
7806,8,8,0,0.093118
7807,1,1,0,0.124817
7808,9,9,0,0.126486
7809,5,5,0,0.114596
7810,5,5,0,0.116410
7811,0,0,0,0.063691
7812,1,1,0,0.135774
7813,1,1,0,0.132912
7814,9,9,0,0.125829
7815,8,8,0,0.074647
7816,2,2,1,0.038533
7817,6,6,0,0.079999
7818,0,0,0,0.075344
7819,4,4,0,0.089733
7820,5,5,0,0.112321
7821,0,0,0,0.081367
7822,3,2,0,0.064594
7823,1,1,0,0.107474
7824,8,8,0,0.090954
7825,6,6,1,0.058013
7826,7,7,0,0.108335
7827,5,5,0,0.116546
7828,9,9,0,0.126547
7829,9,9,0,0.131768
7830,3,3,0,0.100207
7831,0,0,0,0.067094
7832,3,3,0,0.098171
7833,1,1,0,0.137747
7834,4,4,0,0.130701
7835,4,4,0,0.134054
7836,0,0,0,0.065542
7837,4,4,0,0.116612
7838,9,9,0,0.138350
7839,0,0,1,0.057723
7840,1,1,0,0.131997
7841,2,2,0,0.079009
7842,3,3,0,0.080883
7843,5,8,0,0.092034
7844,6,6,0,0.072411
7845,7,7,0,0.090140
7846,8,8,1,0.059013
7847,0,0,1,0.060177
7848,1,1,0,0.113781
7849,2,2,0,0.095340
7850,3,2,0,0.105943
7851,5,5,0,0.094566
7852,6,6,0,0.071887
7853,7,7,0,0.093432
7854,8,8,0,0.079309
7855,9,9,0,0.108113
7856,0,0,1,0.058861
7857,1,1,0,0.111105
7858,2,2,0,0.082824
7859,3,2,0,0.091326
7860,5,5,0,0.108046
7861,6,6,0,0.065241
7862,7,7,0,0.097796
7863,8,8,0,0.063535
7864,9,9,0,0.128094
7865,9,9,0,0.122641
7866,7,7,0,0.113448
7867,0,0,0,0.065006
7868,9,9,0,0.117112
7869,0,0,1,0.046100
7870,1,1,0,0.114400
7871,5,5,0,0.114518
7872,8,8,1,0.049018
7873,8,8,0,0.086738
7874,0,0,0,0.069845
7875,9,9,0,0.112370
7876,3,3,0,0.098196
7877,2,2,0,0.102860
7878,7,7,0,0.123233
7879,8,8,0,0.073746
7880,4,4,0,0.097779
7881,6,6,0,0.108309
7882,1,1,0,0.132405
7883,0,0,0,0.071834
7884,4,4,0,0.115754
7885,9,9,0,0.102949
7886,4,4,0,0.102329
7887,2,4,0,0.101395
7888,0,0,0,0.065509
7889,5,5,0,0.114894
7890,0,0,0,0.062530
7891,1,1,0,0.135046
7892,6,6,0,0.076671
7893,9,9,0,0.131246
7894,3,3,0,0.092994
7895,2,2,0,0.083800
7896,9,9,0,0.114359
7897,1,1,0,0.133394
7898,6,6,0,0.089159
7899,0,0,1,0.056095
7900,1,1,0,0.127208
7901,1,1,0,0.116455
7902,8,8,0,0.068604
7903,7,8,0,0.096089
7904,7,7,0,0.107811
7905,6,6,1,0.050077
7906,3,3,0,0.078088
7907,6,6,0,0.096564
7908,0,0,0,0.071273
7909,7,7,0,0.109716
7910,2,2,0,0.068367
7911,4,4,0,0.084741
7912,1,1,0,0.115024
7913,7,7,0,0.116198
7914,0,0,0,0.068131
7915,6,6,0,0.086096
7916,7,7,0,0.100317
7917,1,1,0,0.117488
7918,2,2,0,0.069766
7919,5,5,0,0.109885
7920,8,8,0,0.063990
7921,1,1,0,0.113449
7922,8,8,0,0.127594
7923,2,2,0,0.083498
7924,8,8,0,0.085139
7925,7,7,0,0.106248
7926,6,6,0,0.071911
7927,8,8,0,0.061877
7928,7,7,0,0.115022
7929,1,1,0,0.113093
7930,6,6,0,0.071660
7931,2,2,0,0.088039
7932,9,9,0,0.128208
7933,3,3,0,0.086415
7934,0,0,1,0.056569
7935,1,1,0,0.139934
7936,2,2,0,0.093050
7937,3,3,0,0.125297
7938,4,4,0,0.118864
7939,5,5,0,0.101693
7940,6,6,0,0.120825
7941,7,7,0,0.124237
7942,8,8,0,0.108191
7943,9,9,0,0.140169
7944,0,0,0,0.067007
7945,1,1,0,0.138233
7946,2,2,0,0.079331
7947,3,3,0,0.106478
7948,4,4,0,0.128276
7949,5,5,0,0.101388
7950,6,6,0,0.113509
7951,7,7,0,0.116224
7952,8,8,0,0.128638
7953,9,9,0,0.139204
7954,0,0,0,0.065450
7955,1,1,0,0.139797
7956,2,2,0,0.101788
7957,3,3,0,0.090748
7958,4,4,0,0.129716
7959,5,5,0,0.118252
7960,6,6,0,0.090191
7961,7,7,0,0.116987
7962,8,8,0,0.120984
7963,9,9,0,0.132965
7964,8,8,0,0.111167
7965,9,9,0,0.138568
7966,5,5,0,0.085655
7967,7,7,0,0.124810
7968,0,0,0,0.071975
7969,3,3,0,0.087237
7970,1,1,0,0.145837
7971,6,6,0,0.120336
7972,8,8,0,0.101140
7973,4,4,0,0.129269
7974,1,1,0,0.140120
7975,5,5,0,0.118521
7976,6,6,0,0.114314
7977,4,4,0,0.095140
7978,2,2,0,0.083455
7979,7,7,0,0.068913
7980,8,8,0,0.101857
7981,1,1,0,0.145853
7982,3,3,0,0.081708
7983,4,4,0,0.135613
7984,3,3,0,0.094873
7985,4,4,0,0.126722
7986,7,7,0,0.118486
7987,2,2,0,0.124809
7988,0,0,0,0.061979
7989,5,5,0,0.121042
7990,0,0,0,0.084906
7991,1,1,0,0.128853
7992,9,9,0,0.131319
7993,2,2,0,0.094692
7994,3,3,0,0.090689
7995,2,2,0,0.097716
7996,3,3,0,0.111301
7997,5,5,0,0.118782
7998,5,5,0,0.116833
7999,7,7,0,0.090043
8000,8,8,0,0.083471
8001,4,4,0,0.072363
8002,9,9,0,0.133874
8003,9,9,0,0.136432
8004,7,7,0,0.130365
8005,1,1,0,0.129927
8006,1,1,0,0.147990
8007,9,9,0,0.118978
8008,0,0,0,0.065812
8009,7,7,0,0.101797
8010,8,8,0,0.106978
8011,3,3,0,0.091688
8012,4,4,0,0.126400
8013,8,8,0,0.080537
8014,6,6,1,0.036591
8015,3,3,0,0.110615
8016,8,8,1,0.044018
8017,0,0,0,0.069102
8018,9,9,0,0.117463
8019,6,6,0,0.103158
8020,2,2,0,0.084028
8021,1,1,0,0.129539
8022,0,0,0,0.075554
8023,1,1,0,0.135291
8024,0,0,1,0.056233
8025,6,6,0,0.107212
8026,2,2,0,0.081165
8027,3,3,0,0.071901
8028,8,8,0,0.107532
8029,9,9,0,0.139019
8030,0,0,0,0.068051
8031,7,7,0,0.108136
8032,2,2,0,0.098340
8033,3,3,0,0.085646
8034,4,4,0,0.131987
8035,5,5,0,0.095023
8036,5,5,0,0.095600
8037,2,2,0,0.091015
8038,8,8,0,0.082579
8039,5,5,0,0.066928
8040,4,4,0,0.122927
8041,6,6,0,0.096697
8042,6,6,0,0.117119
8043,6,6,0,0.116772
8044,7,7,0,0.119263
8045,9,9,0,0.136352
8046,1,1,0,0.137760
8047,8,8,0,0.118819
8048,2,2,0,0.090466
8049,1,1,0,0.143683
8050,5,5,0,0.085004
8051,3,3,0,0.074042
8052,4,4,0,0.126563
8053,7,7,0,0.110297
8054,9,9,0,0.117699
8055,4,4,0,0.120435
8056,0,0,0,0.082715
8057,0,0,1,0.039929
8058,0,0,1,0.041241
8059,1,1,0,0.142488
8060,2,2,0,0.121601
8061,3,3,0,0.125941
8062,4,4,0,0.110290
8063,5,8,0,0.116385
8064,6,6,0,0.124719
8065,7,7,0,0.118475
8066,8,8,0,0.123355
8067,9,9,0,0.138027
8068,0,0,1,0.046994
8069,1,1,0,0.144669
8070,2,2,0,0.130152
8071,3,3,0,0.121529
8072,4,4,0,0.128323
8073,5,5,0,0.098948
8074,6,6,0,0.118163
8075,7,7,0,0.128912
8076,8,8,0,0.122874
8077,9,9,0,0.140505
8078,0,0,0,0.081394
8079,1,1,0,0.142739
8080,2,2,0,0.109696
8081,3,3,0,0.117104
8082,4,6,0,0.106422
8083,5,5,0,0.110010
8084,6,6,0,0.117761
8085,9,9,0,0.131545
8086,0,0,0,0.090952
8087,1,1,0,0.148199
8088,3,3,0,0.121503
8089,1,1,0,0.144861
8090,5,5,0,0.098721
8091,1,1,0,0.143786
8092,2,8,0,0.110868
8093,4,4,0,0.126491
8094,9,9,0,0.137481
8095,2,8,0,0.128847
8096,4,6,0,0.126991
8097,6,6,0,0.118686
8098,8,8,0,0.075744
8099,0,0,1,0.036125
8100,1,1,0,0.148595
8101,1,1,0,0.142491
8102,9,9,0,0.132040
8103,2,2,0,0.124210
8104,6,6,0,0.125006
8105,6,6,0,0.116181
8106,8,8,0,0.116575
8107,7,7,0,0.135327
8108,4,4,0,0.111926
8109,2,2,0,0.094126
8110,9,9,0,0.138813
8111,7,7,0,0.138181
8112,0,0,1,0.033353
8113,2,2,0,0.102068
8114,1,1,0,0.148972
8115,0,0,1,0.060497
8116,3,8,0,0.074985
8117,6,6,1,0.057177
8118,0,0,1,0.050150
8119,1,1,0,0.134485
8120,2,2,0,0.117149
8121,3,3,0,0.123738
8122,4,4,0,0.121715
8123,5,5,0,0.122385
8124,6,6,0,0.098954
8125,7,7,0,0.127074
8126,8,8,0,0.091351
8127,9,9,0,0.108861
8128,0,0,0,0.101333
8129,1,1,0,0.136986
8130,2,2,0,0.103586
8131,3,3,0,0.120005
8132,4,4,0,0.124065
8133,5,5,0,0.121905
8134,6,6,0,0.103393
8135,7,7,0,0.132904
8136,8,8,0,0.111487
8137,9,9,0,0.130981
8138,0,0,0,0.084188
8139,1,1,0,0.138768
8140,2,2,0,0.105433
8141,3,3,0,0.066660
8142,4,4,0,0.112885
8143,5,5,0,0.117733
8144,6,6,0,0.088034
8145,7,7,0,0.125600
8146,8,8,0,0.091880
8147,9,9,0,0.141661
8148,8,8,0,0.123022
8149,6,6,0,0.113011
8150,5,5,0,0.111726
8151,9,9,0,0.136353
8152,7,7,0,0.138760
8153,0,0,0,0.072001
8154,2,2,0,0.112265
8155,3,3,0,0.115364
8156,4,4,0,0.131380
8157,3,3,0,0.087305
8158,8,8,0,0.081010
8159,5,5,0,0.120312
8160,1,1,0,0.146324
8161,5,5,0,0.118730
8162,2,2,0,0.114967
8163,3,3,0,0.066450
8164,0,0,0,0.085663
8165,1,1,0,0.123233
8166,2,4,0,0.135583
8167,1,1,0,0.139905
8168,3,3,0,0.114064
8169,2,2,0,0.115297
8170,6,6,0,0.072683
8171,5,5,0,0.118095
8172,3,3,0,0.101804
8173,0,0,0,0.078668
8174,7,7,0,0.127301
8175,2,2,0,0.095225
8176,7,7,0,0.129647
8177,4,4,0,0.124334
8178,6,6,0,0.092405
8179,4,4,0,0.092321
8180,0,0,0,0.077416
8181,5,5,0,0.115656
8182,9,9,0,0.126669
8183,9,9,0,0.092933
8184,8,8,0,0.108748
8185,9,9,0,0.117375
8186,5,5,0,0.111662
8187,3,3,0,0.071974
8188,1,1,0,0.139666
8189,7,7,0,0.107412
8190,4,4,0,0.106519
8191,7,7,0,0.123524
8192,6,6,0,0.107710
8193,5,5,0,0.124218
8194,4,4,0,0.108420
8195,0,0,0,0.072210
8196,0,0,0,0.081277
8197,6,6,0,0.065515
8198,6,6,0,0.067298
8199,2,4,0,0.125110
8200,0,0,0,0.077870
8201,6,6,0,0.067446
8202,3,3,0,0.106217
8203,7,7,0,0.138133
8204,7,7,0,0.126936
8205,4,4,0,0.100966
8206,4,4,0,0.107702
8207,3,3,0,0.082041
8208,9,9,0,0.136394
8209,2,2,0,0.090910
8210,8,8,0,0.116257
8211,9,9,0,0.128892
8212,6,6,0,0.100065
8213,0,0,0,0.078388
8214,9,9,0,0.098354
8215,5,5,0,0.116299
8216,3,3,0,0.114105
8217,8,8,0,0.111374
8218,8,8,0,0.113611
8219,7,7,0,0.139943
8220,1,1,0,0.139880
8221,4,4,0,0.122707
8222,0,0,0,0.076647
8223,4,4,0,0.122336
8224,8,8,0,0.105648
8225,5,5,0,0.117412
8226,2,2,0,0.107382
8227,3,3,0,0.106997
8228,9,9,0,0.117553
8229,0,0,0,0.085195
8230,1,1,0,0.127784
8231,9,9,0,0.131367
8232,1,1,0,0.130368
8233,5,5,0,0.123742
8234,1,1,0,0.128782
8235,7,7,0,0.135358
8236,4,4,0,0.104187
8237,8,8,0,0.092653
8238,6,6,0,0.098298
8239,2,2,0,0.111196
8240,1,1,0,0.140427
8241,6,6,0,0.109074
8242,8,8,0,0.113932
8243,8,8,0,0.103333
8244,0,0,0,0.089820
8245,1,1,0,0.101387
8246,2,2,0,0.105321
8247,3,3,0,0.067856
8248,4,4,0,0.098604
8249,7,7,0,0.107168
8250,8,8,0,0.090303
8251,9,9,0,0.123501
8252,0,0,0,0.076616
8253,1,1,0,0.142640
8254,2,2,0,0.118599
8255,3,3,1,0.057708
8256,4,4,0,0.104512
8257,6,6,0,0.070952
8258,7,7,0,0.126962
8259,8,8,0,0.121412
8260,9,9,0,0.115003
8261,0,0,0,0.097112
8262,1,1,0,0.136421
8263,2,2,0,0.125549
8264,3,3,0,0.106589
8265,4,4,0,0.111707
8266,7,7,0,0.114042
8267,8,8,0,0.079554
8268,9,9,0,0.119073
8269,1,1,0,0.117087
8270,4,4,0,0.126578
8271,5,5,0,0.114280
8272,3,3,0,0.091709
8273,3,3,0,0.080206
8274,0,0,0,0.091561
8275,9,9,0,0.112804
8276,5,5,0,0.128923
8277,4,4,0,0.104897
8278,3,3,0,0.097702
8279,0,0,0,0.092992
8280,8,4,0,0.115035
8281,4,4,0,0.109046
8282,6,6,0,0.116836
8283,7,7,0,0.121260
8284,0,0,0,0.082734
8285,7,7,0,0.084649
8286,7,7,0,0.130610
8287,1,1,0,0.134543
8288,6,6,0,0.103239
8289,9,9,0,0.117406
8290,1,1,0,0.137634
8291,3,3,0,0.081764
8292,6,6,0,0.113780
8293,2,2,0,0.107231
8294,3,3,0,0.107190
8295,8,8,0,0.102747
8296,2,2,0,0.102212
8297,3,3,0,0.104721
8298,8,8,0,0.124484
8299,9,9,0,0.138873
8300,5,5,0,0.110934
8301,8,8,0,0.085641
8302,8,8,0,0.105736
8303,7,7,0,0.100558
8304,1,1,0,0.118744
8305,7,7,0,0.092718
8306,1,1,0,0.112252
8307,1,1,0,0.133676
8308,0,0,0,0.075985
8309,3,3,0,0.106522
8310,4,4,0,0.115086
8311,2,2,0,0.107936
8312,6,6,0,0.087849
8313,4,4,0,0.116196
8314,7,7,0,0.128471
8315,4,4,0,0.124245
8316,2,2,0,0.114884
8317,7,7,0,0.104967
8318,4,4,0,0.113976
8319,2,2,0,0.115303
8320,9,9,0,0.133761
8321,2,2,0,0.119082
8322,7,7,0,0.087549
8323,9,9,0,0.119639
8324,2,2,0,0.111780
8325,1,1,0,0.108059
8326,0,0,0,0.112297
8327,6,6,0,0.095724
8328,5,5,0,0.121906
8329,3,3,0,0.106717
8330,4,4,0,0.103785
8331,8,8,0,0.076909
8332,5,5,0,0.116252
8333,9,9,0,0.063775
8334,6,6,0,0.100959
8335,9,9,0,0.129730
8336,0,0,0,0.070258
8337,6,6,0,0.086017
8338,3,3,0,0.066711
8339,0,0,1,0.060474
8340,8,6,0,0.119018
8341,1,1,0,0.140665
8342,6,6,0,0.080584
8343,0,0,0,0.091134
8344,0,0,0,0.082416
8345,1,1,0,0.144800
8346,2,2,0,0.105661
8347,3,3,0,0.114120
8348,4,4,0,0.136051
8349,5,5,0,0.120343
8350,6,6,0,0.085271
8351,7,7,0,0.122455
8352,0,0,0,0.083245
8353,1,1,0,0.143503
8354,2,2,0,0.115386
8355,3,3,0,0.098974
8356,4,4,0,0.121186
8357,7,7,0,0.098135
8358,8,8,0,0.106898
8359,9,9,0,0.128420
8360,0,0,0,0.095786
8361,1,1,0,0.135245
8362,2,2,0,0.108794
8363,3,3,0,0.083872
8364,4,4,0,0.114169
8365,7,7,0,0.126306
8366,2,2,0,0.071178
8367,5,5,0,0.096569
8368,1,1,0,0.146773
8369,6,6,0,0.110487
8370,4,4,0,0.131190
8371,3,3,0,0.090911
8372,9,9,0,0.114968
8373,9,9,0,0.099271
8374,0,0,0,0.094583
8375,9,9,0,0.070763
8376,7,7,0,0.125069
8377,1,1,0,0.148233
8378,6,6,0,0.095187
8379,4,4,0,0.131089
8380,3,3,0,0.111680
8381,6,6,0,0.109743
8382,2,2,0,0.114377
8383,0,0,0,0.090699
8384,9,9,0,0.105246
8385,8,8,0,0.096018
8386,6,6,0,0.107705
8387,5,5,0,0.120009
8388,7,7,0,0.101801
8389,0,0,0,0.092231
8390,0,0,0,0.088932
8391,1,1,0,0.147573
8392,7,7,0,0.106459
8393,4,4,0,0.117458
8394,3,3,0,0.122294
8395,2,2,0,0.098273
8396,4,4,0,0.132373
8397,1,1,0,0.148139
8398,3,3,0,0.096518
8399,7,7,0,0.123809
8400,6,6,0,0.117702
8401,4,4,0,0.123242
8402,7,7,0,0.129135
8403,7,7,0,0.106756
8404,7,7,0,0.111933
8405,9,9,0,0.099069
8406,8,8,0,0.109268
8407,4,4,0,0.115718
8408,3,3,0,0.069275
8409,8,6,0,0.130577
8410,2,2,0,0.109827
8411,8,8,0,0.126840
8412,3,3,0,0.115167
8413,5,5,0,0.124864
8414,8,8,0,0.104802
8415,0,0,0,0.079711
8416,5,5,0,0.126041
8417,4,4,0,0.127678
8418,7,7,0,0.078085
8419,1,1,0,0.145844
8420,3,3,0,0.098170
8421,1,1,0,0.145957
8422,7,7,0,0.117350
8423,9,9,0,0.127030
8424,6,6,0,0.113016
8425,2,2,0,0.076296
8426,0,0,0,0.104765
8427,9,9,0,0.094122
8428,1,1,0,0.145814
8429,7,7,0,0.099783
8430,3,3,0,0.107542
8431,3,3,0,0.096604
8432,9,9,0,0.104958
8433,1,1,0,0.144482
